ImageId,PredictionString,target
ILSVRC2012_val_00038470,n03384352 229 127 434 223 ,n03384352
ILSVRC2012_val_00011462,n03384352 76 42 293 305 ,n03384352
ILSVRC2012_val_00009813,n03384352 131 45 452 322 ,n03384352
ILSVRC2012_val_00045722,n03384352 105 70 325 291 ,n03384352
ILSVRC2012_val_00038817,n03384352 63 0 348 318 ,n03384352
ILSVRC2012_val_00028934,n03388043 137 189 273 367 ,n03388043
ILSVRC2012_val_00001018,n03388043 462 226 479 395 n03388043 414 71 433 385 n03388043 253 239 270 385 n03388043 17 260 60 384 n03388043 87 229 105 384 ,n03388043
ILSVRC2012_val_00025123,n03388043 0 160 499 374 n03388043 5 194 22 374 n03388043 177 159 192 373 n03388043 411 176 433 352 ,n03388043
ILSVRC2012_val_00024660,n03388043 57 71 499 306 ,n03388043
ILSVRC2012_val_00049137,n03388043 419 73 460 236 n03388043 43 91 82 242 n03388043 364 72 413 247 n03388043 126 285 137 310 n03388043 363 286 377 310 n03388043 173 293 201 311 ,n03388043
ILSVRC2012_val_00026453,n03388183 103 91 368 210 ,n03388183
ILSVRC2012_val_00002799,n03388183 268 74 343 331 n03388183 167 75 211 311 n03388183 78 23 139 289 n03388183 313 44 417 272 n03388183 210 26 250 314 n03388183 239 24 302 324 n03388183 124 29 165 292 ,n03388183
ILSVRC2012_val_00041326,n03388183 16 113 499 232 ,n03388183
ILSVRC2012_val_00033096,n03388183 36 17 128 437 n03388183 105 130 315 461 ,n03388183
ILSVRC2012_val_00040541,n03388183 483 743 1805 1122 ,n03388183
ILSVRC2012_val_00033922,n03388549 16 66 342 366 ,n03388549
ILSVRC2012_val_00011460,n03388549 0 4 399 393 ,n03388549
ILSVRC2012_val_00045201,n03388549 13 6 1419 1377 ,n03388549
ILSVRC2012_val_00021893,n03388549 50 12 222 194 ,n03388549
ILSVRC2012_val_00047459,n03388549 21 267 334 483 n03388549 0 0 334 498 ,n03388549
ILSVRC2012_val_00028669,n03393912 1 2 499 281 ,n03393912
ILSVRC2012_val_00041002,n03393912 1 1 499 262 ,n03393912
ILSVRC2012_val_00002009,n03393912 0 0 498 252 ,n03393912
ILSVRC2012_val_00006346,n03393912 108 101 438 259 ,n03393912
ILSVRC2012_val_00002256,n03393912 1 0 499 339 ,n03393912
ILSVRC2012_val_00007155,n03394916 16 19 481 327 ,n03394916
ILSVRC2012_val_00001492,n03394916 5 33 498 376 ,n03394916
ILSVRC2012_val_00013113,n03394916 63 193 138 286 n03394916 135 185 186 235 n03394916 0 196 32 220 n03394916 338 211 373 262 n03394916 182 188 216 231 n03394916 67 215 141 276 n03394916 197 158 240 220 n03394916 310 202 338 248 n03394916 241 170 261 197 n03394916 12 180 35 196 n03394916 333 211 352 256 ,n03394916
ILSVRC2012_val_00022754,n03394916 0 88 122 458 n03394916 125 175 242 311 n03394916 162 405 262 498 ,n03394916
ILSVRC2012_val_00044598,n03394916 27 37 491 336 ,n03394916
ILSVRC2012_val_00017396,n03400231 29 41 373 204 ,n03400231
ILSVRC2012_val_00047824,n03400231 0 0 432 295 ,n03400231
ILSVRC2012_val_00017770,n03400231 0 0 498 476 ,n03400231
ILSVRC2012_val_00035422,n03400231 7 3 486 374 ,n03400231
ILSVRC2012_val_00017396,n03400231 29 41 373 204 ,n03400231
ILSVRC2012_val_00032686,n03404251 282 145 377 296 n03404251 97 130 197 288 n03404251 191 124 284 269 n03404251 357 181 499 374 ,n03404251
ILSVRC2012_val_00018740,n03404251 399 3 1596 1197 ,n03404251
ILSVRC2012_val_00038511,n03404251 159 124 463 514 ,n03404251
ILSVRC2012_val_00034918,n03404251 15 16 774 641 ,n03404251
ILSVRC2012_val_00013293,n03404251 0 13 330 403 ,n03404251
ILSVRC2012_val_00002434,n03417042 46 97 402 285 ,n03417042
ILSVRC2012_val_00027150,n03417042 85 65 422 283 ,n03417042
ILSVRC2012_val_00036233,n03417042 16 125 376 277 ,n03417042
ILSVRC2012_val_00019147,n03417042 7 79 499 287 ,n03417042
ILSVRC2012_val_00041478,n03417042 15 67 490 304 n03417042 21 73 454 367 ,n03417042
ILSVRC2012_val_00028515,n03424325 348 69 743 551 ,n03424325
ILSVRC2012_val_00031677,n03424325 46 157 386 373 ,n03424325
ILSVRC2012_val_00007669,n03424325 42 110 328 317 ,n03424325
ILSVRC2012_val_00036432,n03424325 147 160 434 397 ,n03424325
ILSVRC2012_val_00023123,n03424325 18 151 577 483 ,n03424325
ILSVRC2012_val_00031186,n03425413 0 0 366 470 ,n03425413
ILSVRC2012_val_00015654,n03425413 0 1 373 428 ,n03425413
ILSVRC2012_val_00012504,n03425413 77 55 373 443 ,n03425413
ILSVRC2012_val_00029203,n03425413 27 0 361 498 ,n03425413
ILSVRC2012_val_00012504,n03425413 77 55 373 443 ,n03425413
ILSVRC2012_val_00046087,n03443371 188 125 404 662 ,n03443371
ILSVRC2012_val_00035335,n03443371 89 54 489 814 ,n03443371
ILSVRC2012_val_00044085,n03443371 50 0 331 498 ,n03443371
ILSVRC2012_val_00004591,n03443371 37 142 233 498 ,n03443371
ILSVRC2012_val_00048322,n03443371 151 35 293 352 ,n03443371
ILSVRC2012_val_00015953,n03444034 231 231 488 377 n03444034 24 92 333 328 ,n03444034
ILSVRC2012_val_00003186,n03444034 262 212 410 307 n03444034 36 219 230 358 n03444034 241 188 287 211 ,n03444034
ILSVRC2012_val_00047734,n03444034 152 171 419 310 n03444034 127 169 435 294 n03444034 180 130 409 200 ,n03444034
ILSVRC2012_val_00047214,n03444034 25 188 498 330 ,n03444034
ILSVRC2012_val_00016057,n03444034 188 162 262 238 n03444034 401 137 497 206 ,n03444034
ILSVRC2012_val_00013633,n03445777 170 94 335 259 n03445777 0 0 49 112 n03445777 461 1 499 102 ,n03445777
ILSVRC2012_val_00007947,n03445777 155 330 199 375 ,n03445777
ILSVRC2012_val_00023215,n03445777 699 123 1407 807 ,n03445777
ILSVRC2012_val_00038447,n03445777 50 100 196 238 ,n03445777
ILSVRC2012_val_00014102,n03445777 58 51 333 335 ,n03445777
ILSVRC2012_val_00032367,n03445924 227 133 394 311 ,n03445924
ILSVRC2012_val_00016217,n03445924 204 72 449 334 n03445924 44 95 264 313 ,n03445924
ILSVRC2012_val_00025433,n03445924 95 0 449 374 ,n03445924
ILSVRC2012_val_00020222,n03445924 94 160 378 361 ,n03445924
ILSVRC2012_val_00002135,n03445924 82 103 363 374 n03445924 343 131 451 314 ,n03445924
ILSVRC2012_val_00031369,n03447447 76 132 359 250 n03447447 0 180 129 285 ,n03447447
ILSVRC2012_val_00020339,n03447447 28 326 374 398 ,n03447447
ILSVRC2012_val_00045000,n03447447 63 117 193 307 n03447447 158 127 499 374 ,n03447447
ILSVRC2012_val_00030329,n03447447 118 170 457 268 n03447447 20 182 133 244 n03447447 458 170 499 185 ,n03447447
ILSVRC2012_val_00031369,n03447447 76 132 359 250 n03447447 0 180 129 285 ,n03447447
ILSVRC2012_val_00021283,n03447721 83 104 164 181 ,n03447721
ILSVRC2012_val_00035792,n03447721 127 156 355 406 ,n03447721
ILSVRC2012_val_00007286,n03447721 7 4 122 121 n03447721 116 81 215 171 ,n03447721
ILSVRC2012_val_00041770,n03447721 119 48 475 342 ,n03447721
ILSVRC2012_val_00018723,n03447721 35 0 466 327 ,n03447721
ILSVRC2012_val_00012613,n03450230 15 172 373 498 ,n03450230
ILSVRC2012_val_00047427,n03450230 116 73 251 492 ,n03450230
ILSVRC2012_val_00007688,n03450230 47 119 254 450 n03450230 223 119 373 435 ,n03450230
ILSVRC2012_val_00047427,n03450230 116 73 251 492 ,n03450230
ILSVRC2012_val_00007280,n03450230 176 87 460 478 n03450230 0 2 178 478 ,n03450230
ILSVRC2012_val_00037936,n03452741 50 0 457 374 ,n03452741
ILSVRC2012_val_00029617,n03452741 0 11 497 348 ,n03452741
ILSVRC2012_val_00021661,n03452741 2 4 386 374 n03452741 273 24 447 155 ,n03452741
ILSVRC2012_val_00013511,n03452741 51 2 464 333 ,n03452741
ILSVRC2012_val_00007940,n03452741 110 63 487 374 ,n03452741
ILSVRC2012_val_00013614,n03457902 0 164 499 374 ,n03457902
ILSVRC2012_val_00028358,n03457902 1 8 499 374 ,n03457902
ILSVRC2012_val_00005484,n03457902 16 7 485 368 n03457902 0 86 52 399 ,n03457902
ILSVRC2012_val_00048899,n03457902 0 0 499 374 ,n03457902
ILSVRC2012_val_00028356,n03457902 0 3 499 333 ,n03457902
ILSVRC2012_val_00016371,n03459775 96 56 427 282 ,n03459775
ILSVRC2012_val_00003517,n03459775 120 270 332 498 ,n03459775
ILSVRC2012_val_00036180,n03459775 35 79 466 245 ,n03459775
ILSVRC2012_val_00046453,n03459775 332 167 499 345 ,n03459775
ILSVRC2012_val_00021911,n03459775 71 183 441 307 ,n03459775
ILSVRC2012_val_00034345,n03461385 1 0 851 638 ,n03461385
ILSVRC2012_val_00014183,n03461385 0 0 499 332 ,n03461385
ILSVRC2012_val_00044020,n03461385 1 1 499 331 ,n03461385
ILSVRC2012_val_00035884,n03461385 0 0 499 146 ,n03461385
ILSVRC2012_val_00044729,n03461385 3 1 372 498 ,n03461385
ILSVRC2012_val_00020240,n03467068 97 83 262 246 ,n03467068
ILSVRC2012_val_00000169,n03467068 43 0 221 497 ,n03467068
ILSVRC2012_val_00013177,n03467068 105 26 340 498 n03467068 0 1 123 498 ,n03467068
ILSVRC2012_val_00002218,n03467068 96 55 233 492 ,n03467068
ILSVRC2012_val_00044502,n03467068 10 1 204 498 ,n03467068
ILSVRC2012_val_00020650,n03476684 177 111 349 217 ,n03476684
ILSVRC2012_val_00043418,n03476684 58 85 298 283 n03476684 85 308 391 415 n03476684 108 187 372 326 ,n03476684
ILSVRC2012_val_00018309,n03476684 252 65 472 333 n03476684 51 90 294 321 ,n03476684
ILSVRC2012_val_00010975,n03476684 61 105 295 341 ,n03476684
ILSVRC2012_val_00025088,n03476684 111 98 374 386 ,n03476684
ILSVRC2012_val_00022083,n03476991 115 64 185 235 ,n03476991
ILSVRC2012_val_00043613,n03476991 231 1 319 293 ,n03476991
ILSVRC2012_val_00042260,n03476991 105 0 173 287 ,n03476991
ILSVRC2012_val_00003959,n03476991 227 286 282 480 n03476991 251 230 276 290 n03476991 1 272 25 420 ,n03476991
ILSVRC2012_val_00003174,n03476991 135 95 205 371 n03476991 1 93 86 496 n03476991 53 81 115 446 ,n03476991
ILSVRC2012_val_00000829,n03478589 31 61 472 312 ,n03478589
ILSVRC2012_val_00008825,n03478589 131 11 525 220 n03478589 251 285 596 414 ,n03478589
ILSVRC2012_val_00047819,n03478589 97 19 469 325 ,n03478589
ILSVRC2012_val_00028298,n03478589 18 137 798 461 ,n03478589
ILSVRC2012_val_00037912,n03478589 167 53 1002 737 ,n03478589
ILSVRC2012_val_00037956,n03481172 131 0 499 254 ,n03481172
ILSVRC2012_val_00025034,n03481172 0 238 195 404 n03481172 225 5 460 349 ,n03481172
ILSVRC2012_val_00009914,n03481172 89 161 381 374 n03481172 189 99 421 164 ,n03481172
ILSVRC2012_val_00007391,n03481172 76 147 262 332 ,n03481172
ILSVRC2012_val_00007391,n03481172 76 147 262 332 ,n03481172
ILSVRC2012_val_00004911,n03482405 42 75 445 318 ,n03482405
ILSVRC2012_val_00049590,n03482405 48 70 452 242 ,n03482405
ILSVRC2012_val_00043065,n03482405 2 6 485 366 ,n03482405
ILSVRC2012_val_00023326,n03482405 369 59 928 760 n03482405 743 625 1019 865 n03482405 48 317 288 713 n03482405 472 605 726 922 n03482405 962 265 1132 718 n03482405 100 455 428 902 ,n03482405
ILSVRC2012_val_00000060,n03482405 119 31 430 364 ,n03482405
ILSVRC2012_val_00033119,n03483316 31 76 388 313 ,n03483316
ILSVRC2012_val_00045494,n03483316 69 55 427 252 ,n03483316
ILSVRC2012_val_00014131,n03483316 22 126 152 405 ,n03483316
ILSVRC2012_val_00044558,n03483316 58 59 301 363 ,n03483316
ILSVRC2012_val_00026886,n03483316 21 28 381 492 ,n03483316
ILSVRC2012_val_00024995,n03485407 210 14 414 383 ,n03485407
ILSVRC2012_val_00036135,n03485407 112 133 330 319 ,n03485407
ILSVRC2012_val_00036135,n03485407 112 133 330 319 ,n03485407
ILSVRC2012_val_00021818,n03485407 123 41 321 350 ,n03485407
ILSVRC2012_val_00014632,n03485407 81 14 508 416 ,n03485407
ILSVRC2012_val_00001897,n03485794 4 78 255 278 n03485794 293 93 488 248 ,n03485794
ILSVRC2012_val_00019018,n03485794 0 1 499 374 ,n03485794
ILSVRC2012_val_00036007,n03485794 18 4 1024 897 ,n03485794
ILSVRC2012_val_00000054,n03485794 1 21 499 374 n03485794 70 0 307 90 ,n03485794
ILSVRC2012_val_00042407,n03485794 0 0 496 498 ,n03485794
ILSVRC2012_val_00010204,n03492542 14 15 475 361 ,n03492542
ILSVRC2012_val_00012921,n03492542 14 23 498 361 ,n03492542
ILSVRC2012_val_00035345,n03492542 102 62 433 368 ,n03492542
ILSVRC2012_val_00041282,n03492542 8 31 487 373 ,n03492542
ILSVRC2012_val_00021075,n03492542 124 0 499 226 n03492542 35 117 396 374 ,n03492542
ILSVRC2012_val_00027607,n03494278 326 85 346 114 ,n03494278
ILSVRC2012_val_00012208,n03494278 95 142 341 302 n03494278 274 20 490 258 ,n03494278
ILSVRC2012_val_00044420,n03494278 169 178 313 237 ,n03494278
ILSVRC2012_val_00015448,n03494278 41 76 227 355 n03494278 166 1 408 258 n03494278 1 96 59 289 n03494278 102 18 347 265 n03494278 315 27 484 202 n03494278 0 15 109 98 n03494278 232 2 461 234 n03494278 357 0 499 124 n03494278 78 55 321 326 ,n03494278
ILSVRC2012_val_00003246,n03494278 2 166 594 374 ,n03494278
ILSVRC2012_val_00041694,n03495258 20 185 268 422 ,n03495258
ILSVRC2012_val_00010855,n03495258 45 132 186 408 ,n03495258
ILSVRC2012_val_00030551,n03495258 15 0 382 498 ,n03495258
ILSVRC2012_val_00006832,n03495258 90 0 312 374 ,n03495258
ILSVRC2012_val_00030551,n03495258 15 0 382 498 ,n03495258
ILSVRC2012_val_00015968,n03496892 127 1 449 327 ,n03496892
ILSVRC2012_val_00027202,n03496892 0 12 615 453 ,n03496892
ILSVRC2012_val_00003459,n03496892 69 119 243 235 ,n03496892
ILSVRC2012_val_00001840,n03496892 0 125 354 320 ,n03496892
ILSVRC2012_val_00048961,n03496892 33 112 490 301 ,n03496892
ILSVRC2012_val_00040211,n03498962 1 5 420 456 ,n03498962
ILSVRC2012_val_00017235,n03498962 5 11 256 323 ,n03498962
ILSVRC2012_val_00041312,n03498962 78 20 457 431 ,n03498962
ILSVRC2012_val_00028576,n03498962 158 5 499 156 n03498962 197 165 486 320 n03498962 8 104 499 284 ,n03498962
ILSVRC2012_val_00040211,n03498962 1 5 420 456 ,n03498962
ILSVRC2012_val_00024999,n03527444 0 37 212 371 n03527444 10 56 241 370 ,n03527444
ILSVRC2012_val_00046300,n03527444 73 54 443 302 ,n03527444
ILSVRC2012_val_00037761,n03527444 188 47 476 201 ,n03527444
ILSVRC2012_val_00046832,n03527444 63 76 422 241 ,n03527444
ILSVRC2012_val_00044950,n03527444 128 116 307 307 n03527444 79 4 446 253 ,n03527444
ILSVRC2012_val_00008972,n03529860 85 3 413 194 n03529860 0 206 499 371 n03529860 362 204 476 369 ,n03529860
ILSVRC2012_val_00044725,n03529860 0 29 499 374 ,n03529860
ILSVRC2012_val_00022699,n03529860 3 1 472 365 ,n03529860
ILSVRC2012_val_00035132,n03529860 53 101 316 268 n03529860 351 341 373 457 n03529860 60 107 303 258 n03529860 163 278 207 306 n03529860 370 118 373 178 n03529860 127 282 227 335 n03529860 141 376 206 415 n03529860 42 106 317 471 ,n03529860
ILSVRC2012_val_00004900,n03529860 68 146 191 230 n03529860 1 109 13 140 ,n03529860
ILSVRC2012_val_00037063,n03530642 0 4 499 374 ,n03530642
ILSVRC2012_val_00036530,n03530642 0 2 333 498 ,n03530642
ILSVRC2012_val_00021845,n03530642 329 51 395 118 n03530642 255 49 326 119 ,n03530642
ILSVRC2012_val_00006048,n03530642 64 61 246 257 ,n03530642
ILSVRC2012_val_00048069,n03530642 4 6 498 435 ,n03530642
ILSVRC2012_val_00019398,n03532672 20 0 165 220 ,n03532672
ILSVRC2012_val_00045461,n03532672 25 113 356 440 ,n03532672
ILSVRC2012_val_00006060,n03532672 67 130 258 423 ,n03532672
ILSVRC2012_val_00031085,n03532672 103 99 366 212 n03532672 12 95 52 189 n03532672 49 96 278 250 n03532672 169 99 405 186 n03532672 183 98 405 186 n03532672 405 100 422 129 n03532672 277 99 304 147 n03532672 421 96 433 123 ,n03532672
ILSVRC2012_val_00040536,n03532672 210 108 271 261 ,n03532672
ILSVRC2012_val_00011674,n03534580 189 200 350 423 n03534580 48 211 196 433 ,n03534580
ILSVRC2012_val_00039018,n03534580 18 172 296 432 ,n03534580
ILSVRC2012_val_00007809,n03534580 56 197 276 407 n03534580 191 196 289 351 ,n03534580
ILSVRC2012_val_00012716,n03534580 1 181 193 497 n03534580 175 152 332 461 n03534580 222 146 373 498 ,n03534580
ILSVRC2012_val_00023350,n03534580 2 163 317 498 ,n03534580
ILSVRC2012_val_00023456,n03535780 0 62 331 110 ,n03535780
ILSVRC2012_val_00045018,n03535780 0 78 331 105 ,n03535780
ILSVRC2012_val_00036616,n03535780 1 149 330 498 ,n03535780
ILSVRC2012_val_00037022,n03535780 1 57 299 85 ,n03535780
ILSVRC2012_val_00007279,n03535780 180 187 408 288 n03535780 0 370 144 396 ,n03535780
ILSVRC2012_val_00036649,n03538406 50 134 368 302 ,n03538406
ILSVRC2012_val_00011604,n03538406 270 208 344 313 ,n03538406
ILSVRC2012_val_00027414,n03538406 62 61 366 300 ,n03538406
ILSVRC2012_val_00012424,n03538406 18 115 377 311 ,n03538406
ILSVRC2012_val_00036649,n03538406 50 134 368 302 ,n03538406
ILSVRC2012_val_00024035,n03544143 152 0 408 611 ,n03544143
ILSVRC2012_val_00022005,n03544143 0 0 402 332 ,n03544143
ILSVRC2012_val_00017010,n03544143 51 1 280 470 ,n03544143
ILSVRC2012_val_00017010,n03544143 51 1 280 470 ,n03544143
ILSVRC2012_val_00023504,n03544143 35 23 156 252 ,n03544143
ILSVRC2012_val_00031376,n03584254 28 142 341 420 ,n03584254
ILSVRC2012_val_00003673,n03584254 223 128 402 284 ,n03584254
ILSVRC2012_val_00037266,n03584254 49 41 308 296 ,n03584254
ILSVRC2012_val_00040602,n03584254 136 58 439 265 ,n03584254
ILSVRC2012_val_00030161,n03584254 188 267 267 374 n03584254 110 1 265 205 n03584254 289 5 454 231 n03584254 66 121 152 334 n03584254 312 164 402 342 ,n03584254
ILSVRC2012_val_00012032,n03584829 11 7 669 509 ,n03584829
ILSVRC2012_val_00034648,n03584829 2 58 430 394 ,n03584829
ILSVRC2012_val_00008489,n03584829 7 0 242 394 ,n03584829
ILSVRC2012_val_00012514,n03584829 11 58 492 438 ,n03584829
ILSVRC2012_val_00019902,n03584829 161 16 993 804 n03584829 193 14 948 563 ,n03584829
ILSVRC2012_val_00028412,n03590841 67 49 375 373 ,n03590841
ILSVRC2012_val_00043321,n03590841 67 121 312 356 ,n03590841
ILSVRC2012_val_00019804,n03590841 42 87 297 376 ,n03590841
ILSVRC2012_val_00047113,n03590841 128 53 482 452 ,n03590841
ILSVRC2012_val_00003424,n03590841 50 77 241 247 n03590841 128 276 291 442 ,n03590841
ILSVRC2012_val_00032071,n03594734 41 11 477 358 ,n03594734
ILSVRC2012_val_00024322,n03594734 17 0 498 477 ,n03594734
ILSVRC2012_val_00008414,n03594734 0 35 499 374 ,n03594734
ILSVRC2012_val_00005849,n03594734 23 56 336 463 ,n03594734
ILSVRC2012_val_00045258,n03594734 32 1 373 498 ,n03594734
ILSVRC2012_val_00007064,n03594945 0 72 215 322 ,n03594945
ILSVRC2012_val_00007064,n03594945 0 72 215 322 ,n03594945
ILSVRC2012_val_00023599,n03594945 89 85 375 303 ,n03594945
ILSVRC2012_val_00035162,n03594945 117 306 323 467 ,n03594945
ILSVRC2012_val_00039576,n03594945 35 17 422 331 ,n03594945
ILSVRC2012_val_00006028,n03595614 22 0 376 399 ,n03595614
ILSVRC2012_val_00030493,n03595614 1 2 498 457 ,n03595614
ILSVRC2012_val_00025275,n03595614 40 1 460 374 ,n03595614
ILSVRC2012_val_00002248,n03595614 16 5 188 157 ,n03595614
ILSVRC2012_val_00039713,n03595614 35 157 331 497 n03595614 0 423 58 498 ,n03595614
ILSVRC2012_val_00022944,n03598930 268 259 286 275 n03598930 271 209 286 219 ,n03598930
ILSVRC2012_val_00044400,n03598930 120 379 153 398 n03598930 165 369 193 387 n03598930 396 383 417 397 n03598930 257 355 279 369 n03598930 371 327 387 340 n03598930 332 354 355 370 n03598930 435 309 452 328 n03598930 266 378 294 393 n03598930 373 355 390 370 ,n03598930
ILSVRC2012_val_00009008,n03598930 0 0 499 374 ,n03598930
ILSVRC2012_val_00009008,n03598930 0 0 499 374 ,n03598930
ILSVRC2012_val_00023694,n03598930 225 144 499 374 n03598930 325 18 384 41 n03598930 227 144 497 372 n03598930 359 98 420 135 n03598930 284 91 342 121 n03598930 216 37 259 63 n03598930 0 190 65 248 n03598930 267 122 334 164 n03598930 181 67 243 93 n03598930 302 49 402 98 ,n03598930
ILSVRC2012_val_00009422,n03599486 33 115 266 488 ,n03599486
ILSVRC2012_val_00015478,n03599486 43 66 454 332 ,n03599486
ILSVRC2012_val_00029537,n03599486 127 50 398 365 ,n03599486
ILSVRC2012_val_00023900,n03599486 90 21 361 279 ,n03599486
ILSVRC2012_val_00008784,n03599486 243 61 499 286 n03599486 0 75 215 276 ,n03599486
ILSVRC2012_val_00040672,n03602883 545 12 859 573 ,n03602883
ILSVRC2012_val_00029516,n03602883 178 23 421 335 ,n03602883
ILSVRC2012_val_00012134,n03602883 49 46 561 441 ,n03602883
ILSVRC2012_val_00044998,n03602883 214 174 262 222 n03602883 307 178 358 228 n03602883 121 56 486 276 n03602883 0 8 499 343 ,n03602883
ILSVRC2012_val_00025203,n03602883 250 65 492 322 n03602883 2 61 250 322 ,n03602883
ILSVRC2012_val_00002316,n03617480 2 70 162 352 n03617480 366 36 499 341 n03617480 281 26 386 281 n03617480 162 118 257 366 n03617480 249 134 264 305 n03617480 263 123 286 323 n03617480 454 279 499 374 ,n03617480
ILSVRC2012_val_00026587,n03617480 75 110 301 498 ,n03617480
ILSVRC2012_val_00027240,n03617480 107 157 232 456 ,n03617480
ILSVRC2012_val_00027240,n03617480 107 157 232 456 ,n03617480
ILSVRC2012_val_00002316,n03617480 2 70 162 352 n03617480 366 36 499 341 n03617480 281 26 386 281 n03617480 162 118 257 366 n03617480 249 134 264 305 n03617480 263 123 286 323 n03617480 454 279 499 374 ,n03617480
ILSVRC2012_val_00034779,n03623198 194 145 350 330 ,n03623198
ILSVRC2012_val_00011336,n03623198 26 32 345 363 ,n03623198
ILSVRC2012_val_00016221,n03623198 309 295 1663 1474 n03623198 367 1462 1858 2826 ,n03623198
ILSVRC2012_val_00034779,n03623198 194 145 350 330 ,n03623198
ILSVRC2012_val_00045211,n03623198 59 87 282 377 ,n03623198
ILSVRC2012_val_00041858,n03627232 65 113 370 402 ,n03627232
ILSVRC2012_val_00021018,n03627232 306 76 499 296 n03627232 0 32 301 322 ,n03627232
ILSVRC2012_val_00018534,n03627232 12 138 51 190 n03627232 47 105 99 153 n03627232 314 194 412 282 n03627232 27 172 62 222 n03627232 431 289 455 310 ,n03627232
ILSVRC2012_val_00029564,n03627232 139 85 389 286 ,n03627232
ILSVRC2012_val_00031210,n03627232 183 149 315 257 n03627232 134 126 244 214 n03627232 251 70 365 132 n03627232 450 39 499 124 ,n03627232
ILSVRC2012_val_00002657,n03630383 318 162 579 386 ,n03630383
ILSVRC2012_val_00010469,n03630383 1 284 331 498 ,n03630383
ILSVRC2012_val_00019735,n03630383 185 236 378 380 n03630383 7 230 203 382 n03630383 304 222 498 381 n03630383 160 171 238 261 ,n03630383
ILSVRC2012_val_00002627,n03630383 0 165 242 578 ,n03630383
ILSVRC2012_val_00040416,n03630383 0 166 347 386 ,n03630383
ILSVRC2012_val_00048115,n03633091 83 2 327 463 ,n03633091
ILSVRC2012_val_00047536,n03633091 162 282 331 335 n03633091 0 291 103 351 n03633091 201 315 331 387 n03633091 172 235 325 262 n03633091 161 136 331 191 n03633091 0 261 126 311 n03633091 67 234 137 272 n03633091 191 225 331 253 ,n03633091
ILSVRC2012_val_00002347,n03633091 293 2 419 299 n03633091 209 0 294 275 n03633091 252 1 336 214 n03633091 162 6 214 219 n03633091 405 53 499 244 ,n03633091
ILSVRC2012_val_00047180,n03633091 0 34 294 291 n03633091 282 141 498 332 ,n03633091
ILSVRC2012_val_00019674,n03633091 41 137 307 442 n03633091 7 351 91 401 ,n03633091
ILSVRC2012_val_00012801,n03637318 150 97 332 348 ,n03637318
ILSVRC2012_val_00035854,n03637318 292 80 427 261 n03637318 96 88 221 247 ,n03637318
ILSVRC2012_val_00048327,n03637318 77 97 292 495 ,n03637318
ILSVRC2012_val_00035240,n03637318 36 21 445 290 ,n03637318
ILSVRC2012_val_00026798,n03637318 6 96 373 456 ,n03637318
ILSVRC2012_val_00007373,n03642806 30 0 430 399 ,n03642806
ILSVRC2012_val_00021413,n03642806 37 49 534 550 ,n03642806
ILSVRC2012_val_00021413,n03642806 37 49 534 550 ,n03642806
ILSVRC2012_val_00043390,n03642806 71 1 732 541 ,n03642806
ILSVRC2012_val_00048620,n03642806 576 100 798 326 n03642806 180 360 542 574 ,n03642806
ILSVRC2012_val_00049371,n03649909 32 104 262 229 n03649909 282 92 461 213 ,n03649909
ILSVRC2012_val_00023077,n03649909 117 13 380 228 ,n03649909
ILSVRC2012_val_00029944,n03649909 44 2 499 374 ,n03649909
ILSVRC2012_val_00009771,n03649909 121 221 373 498 ,n03649909
ILSVRC2012_val_00029725,n03649909 97 167 267 498 ,n03649909
ILSVRC2012_val_00046352,n03657121 80 182 147 244 ,n03657121
ILSVRC2012_val_00020032,n03657121 162 124 333 283 ,n03657121
ILSVRC2012_val_00020032,n03657121 162 124 333 283 ,n03657121
ILSVRC2012_val_00000855,n03657121 227 134 344 254 ,n03657121
ILSVRC2012_val_00036000,n03657121 179 125 319 266 ,n03657121
ILSVRC2012_val_00013112,n03658185 133 51 212 457 ,n03658185
ILSVRC2012_val_00034870,n03658185 237 20 292 322 ,n03658185
ILSVRC2012_val_00034870,n03658185 237 20 292 322 ,n03658185
ILSVRC2012_val_00016985,n03658185 13 55 451 324 ,n03658185
ILSVRC2012_val_00016985,n03658185 13 55 451 324 ,n03658185
ILSVRC2012_val_00018698,n03661043 91 100 333 443 ,n03661043
ILSVRC2012_val_00003051,n03661043 77 109 170 267 n03661043 227 103 241 294 n03661043 40 129 75 219 n03661043 168 106 225 305 n03661043 485 111 499 273 n03661043 0 0 498 372 n03661043 272 125 300 229 n03661043 22 293 60 368 n03661043 254 110 269 256 n03661043 370 95 395 288 ,n03661043
ILSVRC2012_val_00002813,n03661043 0 0 499 374 ,n03661043
ILSVRC2012_val_00023849,n03661043 0 0 372 498 ,n03661043
ILSVRC2012_val_00002813,n03661043 0 0 499 374 ,n03661043
ILSVRC2012_val_00011636,n03662601 150 60 434 306 ,n03662601
ILSVRC2012_val_00039237,n03662601 134 4 429 284 ,n03662601
ILSVRC2012_val_00004483,n03662601 102 4 703 544 ,n03662601
ILSVRC2012_val_00023517,n03662601 235 261 365 354 ,n03662601
ILSVRC2012_val_00004483,n03662601 102 4 703 544 ,n03662601
ILSVRC2012_val_00042650,n03666591 87 0 335 367 ,n03666591
ILSVRC2012_val_00042002,n03666591 37 36 265 498 ,n03666591
